@relation krkopt_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Instance_number numeric
@attribute whitekingfile {a,b,c,d}
@attribute whitekingrank numeric
@attribute whiterookfile {b,c,d,e,f,g,h,a}
@attribute whiterookrank numeric
@attribute blackkingfile {c,d,e,f,g,h,a,b}
@attribute blackkingrank numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
14755,c,2,h,6,g,8,twelve,cluster3
8315,d,4,h,8,g,1,nine,cluster1
25898,a,1,g,2,g,6,fifteen,cluster1
11314,c,2,f,8,h,3,eleven,cluster2
7800,d,3,f,2,g,8,nine,cluster1
21393,b,1,a,5,d,2,fourteen,cluster3
15476,d,1,h,5,g,2,twelve,cluster0
26965,c,1,c,7,d,3,fifteen,cluster3
20719,d,2,h,1,d,5,thirteen,cluster0
20542,d,2,f,5,d,8,thirteen,cluster0
16779,a,1,b,4,d,1,thirteen,cluster3
15446,d,1,h,1,h,3,twelve,cluster2
19737,d,1,e,4,b,4,thirteen,cluster0
5687,c,3,g,7,h,2,eight,cluster1
280,b,1,c,4,d,4,draw,cluster3
25320,d,2,b,8,d,8,fourteen,cluster3
15776,d,2,e,4,c,6,twelve,cluster0
13092,d,4,g,1,g,7,eleven,cluster1
18466,c,2,a,4,g,4,thirteen,cluster0
13679,b,2,e,7,h,2,twelve,cluster2
18705,c,2,c,4,f,7,thirteen,cluster0
21248,a,1,h,5,d,2,fourteen,cluster3
19302,c,3,c,7,g,4,thirteen,cluster0
15990,d,3,a,1,c,6,twelve,cluster0
21503,b,1,b,4,f,5,fourteen,cluster3
9805,d,3,d,8,b,6,ten,cluster2
21323,b,1,a,2,c,6,fourteen,cluster3
17724,b,2,e,2,g,2,thirteen,cluster0
25475,d,2,g,6,g,3,fourteen,cluster1
23193,c,1,e,5,e,8,fourteen,cluster3
4777,d,2,b,7,b,2,seven,cluster2
21510,b,1,b,4,g,7,fourteen,cluster0
17216,b,1,e,1,g,2,thirteen,cluster0
26686,b,1,h,8,f,4,fifteen,cluster3
15135,d,1,a,2,h,8,twelve,cluster2
11355,c,2,g,8,e,1,eleven,cluster1
18341,c,1,h,5,d,7,thirteen,cluster3
20453,d,2,e,7,e,4,thirteen,cluster0
9375,d,1,f,5,g,8,ten,cluster2
4791,d,2,d,5,a,4,seven,cluster2
8722,c,1,b,8,g,2,ten,cluster3
20778,d,2,h,3,f,7,thirteen,cluster0
17131,b,1,d,4,d,8,thirteen,cluster0
2475,d,3,e,6,e,7,draw,cluster0
11594,c,3,g,5,f,1,eleven,cluster1
21121,a,1,e,2,g,5,fourteen,cluster0
6694,b,1,c,8,h,1,nine,cluster2
22083,b,1,h,3,e,8,fourteen,cluster3
27481,d,1,d,6,d,4,fifteen,cluster3
27367,d,1,b,7,c,3,fifteen,cluster2
24932,d,1,g,2,g,6,fourteen,cluster1
12496,d,3,c,4,c,8,eleven,cluster2
5150,d,4,g,5,h,3,seven,cluster1
23961,c,2,f,8,f,5,fourteen,cluster3
16612,d,3,h,2,f,4,twelve,cluster1
5450,c,2,b,5,g,1,eight,cluster1
9323,d,1,c,3,a,6,ten,cluster2
22422,b,2,d,8,f,4,fourteen,cluster3
2731,d,4,g,3,h,3,draw,cluster1
23340,c,1,g,1,d,7,fourteen,cluster3
4694,c,3,e,3,h,1,seven,cluster2
14314,c,2,b,8,b,4,twelve,cluster3
3236,d,1,d,2,a,1,four,cluster0
2187,d,2,f,3,g,3,draw,cluster1
8218,d,4,f,1,g,6,nine,cluster1
20970,a,1,a,6,c,2,fourteen,cluster3
22358,b,2,d,1,f,6,fourteen,cluster3
15937,d,2,h,5,b,6,twelve,cluster2
5085,d,4,d,3,a,1,seven,cluster1
19559,d,1,b,7,b,2,thirteen,cluster0
6661,b,1,c,1,a,8,nine,cluster1
4690,c,3,e,3,e,1,seven,cluster0
7544,d,2,h,7,d,8,nine,cluster3
15950,d,2,h,5,e,4,twelve,cluster2
26681,b,1,h,8,d,6,fifteen,cluster3
121,a,1,g,2,f,1,draw,cluster1
20302,d,2,c,3,f,3,thirteen,cluster0
26883,c,1,b,6,d,6,fifteen,cluster3
18307,c,1,h,2,c,8,thirteen,cluster3
3037,c,3,e,3,b,1,two,cluster0
609,b,2,e,3,e,2,draw,cluster0
11338,c,2,g,5,e,1,eleven,cluster1
22211,b,2,a,3,g,4,fourteen,cluster0
9020,c,2,f,8,f,1,ten,cluster2
432,b,1,f,2,g,1,draw,cluster0
3678,d,2,h,6,b,2,five,cluster1
14370,c,2,d,4,d,6,twelve,cluster3
17640,b,2,c,2,h,7,thirteen,cluster0
7164,c,2,f,7,b,8,nine,cluster2
1285,c,2,e,5,f,6,draw,cluster0
24324,d,1,a,8,f,7,fourteen,cluster3
13672,b,2,e,6,g,1,twelve,cluster0
18679,c,2,c,3,e,7,thirteen,cluster0
24633,d,1,d,5,f,3,fourteen,cluster3
18641,c,2,b,8,c,4,thirteen,cluster3
4532,b,2,g,2,e,1,seven,cluster1
11859,d,1,f,7,h,4,eleven,cluster2
15053,c,3,g,4,g,7,twelve,cluster1
1243,c,2,d,6,e,7,draw,cluster3
6127,d,3,d,7,f,1,eight,cluster1
21296,b,1,a,1,d,8,fourteen,cluster3
26336,b,1,e,2,e,4,fifteen,cluster0
18550,c,2,b,1,g,8,thirteen,cluster0
21907,b,1,f,5,c,7,fourteen,cluster3
13121,d,4,h,2,f,3,eleven,cluster1
22233,b,2,a,7,f,4,fourteen,cluster3
16773,a,1,b,1,h,6,thirteen,cluster0
16442,d,3,f,5,d,5,twelve,cluster2
12900,d,4,a,2,f,4,eleven,cluster1
19306,c,3,c,7,h,6,thirteen,cluster2
19813,d,1,f,3,b,7,thirteen,cluster0
18819,c,2,d,8,g,8,thirteen,cluster0
3623,d,2,e,6,a,2,five,cluster0
15840,d,2,f,5,b,7,twelve,cluster2
12142,d,2,e,3,g,7,eleven,cluster0
7920,d,4,a,3,h,3,nine,cluster1
21649,b,1,c,7,g,3,fourteen,cluster3
8112,d,4,d,3,h,6,nine,cluster1
27061,c,1,d,7,g,5,fifteen,cluster3
19751,d,1,e,5,b,3,thirteen,cluster0
21385,b,1,a,5,a,7,fourteen,cluster3
10771,b,2,f,4,e,1,eleven,cluster2
21023,a,1,c,1,e,1,fourteen,cluster3
10401,a,1,g,4,h,7,eleven,cluster2
12571,d,3,d,4,g,5,eleven,cluster1
3329,d,2,f,8,b,1,four,cluster2
23707,c,2,b,2,b,5,fourteen,cluster3
23450,c,1,g,7,f,2,fourteen,cluster3
6147,d,3,e,5,g,2,eight,cluster0
22899,c,1,b,4,e,8,fourteen,cluster3
10746,b,2,e,5,f,1,eleven,cluster0
25304,d,2,b,6,e,5,fourteen,cluster2
26698,b,2,b,8,d,3,fifteen,cluster3
24437,d,1,b,5,e,8,fourteen,cluster3
26389,b,1,f,1,f,6,fifteen,cluster2
15970,d,2,h,7,a,6,twelve,cluster2
22816,c,1,a,8,f,6,fourteen,cluster3
20288,d,2,c,3,c,5,thirteen,cluster0
20918,d,3,f,7,d,6,thirteen,cluster2
24515,d,1,c,2,g,5,fourteen,cluster0
2968,c,2,e,4,a,2,two,cluster3
15623,d,2,c,3,g,3,twelve,cluster1
798,c,1,b,4,c,5,draw,cluster3
22350,b,2,d,1,d,4,fourteen,cluster3
870,c,1,c,8,d,8,draw,cluster3
7497,d,2,d,5,c,8,nine,cluster1
15512,d,2,a,2,f,8,twelve,cluster0
16919,a,1,f,7,g,2,thirteen,cluster0
5489,c,2,c,4,g,3,eight,cluster1
3711,d,3,b,2,d,1,five,cluster1
6819,b,2,d,5,g,1,nine,cluster1
697,b,2,g,4,h,5,draw,cluster2
11706,d,1,c,6,b,3,eleven,cluster2
2326,d,3,a,2,b,3,draw,cluster1
2265,d,2,g,6,g,5,draw,cluster1
24693,d,1,e,1,d,4,fourteen,cluster0
7569,d,3,a,6,a,3,nine,cluster1
21055,a,1,c,7,d,1,fourteen,cluster3
6393,d,4,e,5,c,2,eight,cluster0
5468,c,2,c,1,a,7,eight,cluster3
20392,d,2,d,7,g,7,thirteen,cluster0
19343,c,3,d,8,e,4,thirteen,cluster3
24596,d,1,c,8,g,6,fourteen,cluster0
18226,c,1,f,6,a,7,thirteen,cluster3
5742,d,1,d,5,h,2,eight,cluster2
6511,d,4,g,3,b,1,eight,cluster1
24108,c,3,g,6,f,4,fourteen,cluster3
1523,c,3,f,4,g,5,draw,cluster1
5540,c,2,e,7,h,1,eight,cluster2
23369,c,1,g,2,g,7,fourteen,cluster3
25015,d,1,g,7,c,3,fourteen,cluster1
21917,b,1,f,6,a,5,fourteen,cluster3
2567,d,3,g,4,h,3,draw,cluster1
12827,d,3,h,3,e,8,eleven,cluster0
11498,c,3,e,2,h,3,eleven,cluster2
8796,c,1,g,2,a,8,ten,cluster3
11876,d,1,g,3,a,6,eleven,cluster1
7729,d,3,d,6,h,5,nine,cluster2
21123,a,1,e,2,g,7,fourteen,cluster0
13551,b,1,h,6,c,8,twelve,cluster3
7812,d,3,f,4,g,6,nine,cluster1
24136,d,1,a,1,e,8,fourteen,cluster0
14285,c,2,b,5,b,8,twelve,cluster3
9604,d,2,f,3,g,5,ten,cluster2
16394,d,3,f,1,f,8,twelve,cluster2
6186,d,3,f,7,h,2,eight,cluster2
14101,c,1,g,4,g,8,twelve,cluster1
22593,b,2,h,8,f,3,fourteen,cluster3
25911,a,1,g,7,e,2,fifteen,cluster1
13274,b,1,a,1,a,8,twelve,cluster0
13610,b,2,b,8,e,2,twelve,cluster2
10651,b,1,h,4,h,2,eleven,cluster3
6016,d,3,b,7,g,8,eight,cluster1
25505,a,1,a,2,f,4,fifteen,cluster0
1769,d,1,d,5,d,4,draw,cluster3
17335,b,1,e,8,g,4,thirteen,cluster0
25674,a,1,c,4,h,6,fifteen,cluster2
16738,d,4,g,8,g,6,twelve,cluster1
12047,d,2,d,4,g,7,eleven,cluster0
25859,a,1,e,8,e,4,fifteen,cluster0
21397,b,1,a,5,e,2,fourteen,cluster3
19963,d,2,a,1,d,6,thirteen,cluster0
12620,d,3,e,1,g,5,eleven,cluster0
13781,b,2,h,2,e,2,twelve,cluster3
20145,d,2,b,2,h,6,thirteen,cluster0
7098,c,2,d,5,a,8,nine,cluster3
16175,d,3,b,6,d,6,twelve,cluster2
9133,c,3,b,6,e,2,ten,cluster2
8781,c,1,f,4,f,1,ten,cluster2
9887,d,3,e,5,d,7,ten,cluster2
25783,a,1,e,3,f,5,fifteen,cluster0
10635,b,1,g,7,e,8,eleven,cluster1
8271,d,4,g,3,e,1,nine,cluster1
5682,c,3,g,4,h,7,eight,cluster2
24153,d,1,a,2,c,5,fourteen,cluster0
6021,d,3,b,8,g,1,eight,cluster1
25324,d,2,c,1,e,4,fourteen,cluster0
26961,c,1,c,6,h,6,fifteen,cluster3
15981,d,2,h,8,b,7,twelve,cluster2
4705,c,3,g,5,h,1,seven,cluster1
25024,d,1,g,8,c,3,fourteen,cluster1
5632,c,3,d,8,h,1,eight,cluster2
10340,a,1,b,8,f,1,eleven,cluster3
7192,c,2,h,3,a,7,nine,cluster3
6617,a,1,c,3,g,2,nine,cluster1
4167,d,2,c,4,g,1,six,cluster1
19504,d,1,a,5,h,7,thirteen,cluster0
14706,c,2,h,2,a,4,twelve,cluster3
19001,c,2,g,3,e,8,thirteen,cluster0
11545,c,3,e,8,h,7,eleven,cluster2
25606,a,1,b,4,g,6,fifteen,cluster0
24158,d,1,a,2,d,4,fourteen,cluster3
27924,a,1,h,7,d,4,sixteen,cluster3
2573,d,3,g,5,g,4,draw,cluster1
7113,c,2,d,7,h,2,nine,cluster2
17983,c,1,c,6,e,7,thirteen,cluster3
1404,c,2,g,6,f,7,draw,cluster3
5386,c,1,g,8,h,1,eight,cluster3
26757,b,2,f,6,f,2,fifteen,cluster2
25685,a,1,c,6,h,5,fifteen,cluster2
2289,d,2,h,2,h,1,draw,cluster2
26184,b,1,c,3,g,4,fifteen,cluster0
8832,c,2,a,2,e,2,ten,cluster2
26959,c,1,c,6,h,4,fifteen,cluster3
20438,d,2,e,6,b,5,thirteen,cluster0
24037,c,2,g,8,f,6,fourteen,cluster3
14385,c,2,d,4,g,8,twelve,cluster0
25542,a,1,a,6,g,6,fifteen,cluster0
1622,d,1,a,1,b,1,draw,cluster0
829,c,1,c,3,b,3,draw,cluster3
19966,d,2,a,1,e,4,thirteen,cluster0
8367,a,1,g,2,h,6,ten,cluster2
27347,d,1,b,4,b,6,fifteen,cluster0
13478,b,1,f,7,g,3,twelve,cluster2
25482,d,2,g,7,d,7,fourteen,cluster3
25563,a,1,a,8,f,4,fifteen,cluster3
11187,c,2,d,8,b,8,eleven,cluster3
27045,c,1,d,6,g,4,fifteen,cluster3
12318,d,3,a,1,d,8,eleven,cluster0
11772,d,1,e,3,g,8,eleven,cluster0
10496,b,1,c,5,a,6,eleven,cluster3
4825,d,2,g,4,f,2,seven,cluster1
27677,a,1,b,2,f,6,sixteen,cluster0
1786,d,1,d,7,d,8,draw,cluster3
4082,d,1,g,3,h,1,six,cluster1
168,a,1,h,1,h,2,draw,cluster3
21876,b,1,f,2,e,7,fourteen,cluster3
13448,b,1,f,2,b,8,twelve,cluster2
13269,a,1,h,4,f,3,twelve,cluster3
6928,c,1,b,8,h,2,nine,cluster3
8501,b,1,e,2,a,8,ten,cluster0
24611,d,1,d,2,f,6,fourteen,cluster0
14362,c,2,d,1,h,7,twelve,cluster2
21367,b,1,a,4,e,4,fourteen,cluster3
27246,c,1,g,6,e,3,fifteen,cluster3
7593,d,3,b,3,g,3,nine,cluster1
244,b,1,b,5,c,4,draw,cluster3
25926,a,1,h,1,f,4,fifteen,cluster3
6775,b,2,a,6,h,1,nine,cluster1
16290,d,3,c,8,c,5,twelve,cluster2
8485,b,1,c,8,b,3,ten,cluster2
3464,c,3,f,2,c,1,five,cluster2
7988,d,4,b,3,h,6,nine,cluster1
8618,b,2,c,1,f,1,ten,cluster2
20642,d,2,g,4,d,5,thirteen,cluster0
27881,a,1,g,7,g,5,sixteen,cluster1
15379,d,1,e,8,h,6,twelve,cluster2
16229,d,3,c,1,g,4,twelve,cluster1
16834,a,1,d,6,e,1,thirteen,cluster0
19778,d,1,e,6,h,3,thirteen,cluster0
17545,b,1,h,8,g,2,thirteen,cluster0
991,c,1,f,4,e,3,draw,cluster3
11920,d,2,a,3,h,5,eleven,cluster2
7375,d,1,a,7,h,8,nine,cluster2
9080,c,3,a,5,e,1,ten,cluster2
13650,b,2,e,1,f,5,twelve,cluster0
13557,b,1,h,7,g,1,twelve,cluster3
15136,d,1,a,3,b,8,twelve,cluster0
4244,d,2,h,2,f,1,six,cluster1
8536,b,1,g,5,h,3,ten,cluster2
1076,c,1,g,7,f,8,draw,cluster3
24189,d,1,a,3,d,6,fourteen,cluster3
1590,c,3,h,2,g,1,draw,cluster3
13598,b,2,b,5,f,2,twelve,cluster1
18216,c,1,f,4,a,5,thirteen,cluster3
6386,d,4,e,4,f,3,eight,cluster0
21893,b,1,f,4,b,6,fourteen,cluster3
3563,d,1,h,7,b,1,five,cluster3
15060,c,3,g,6,e,2,twelve,cluster1
11686,d,1,c,2,b,5,eleven,cluster0
27820,a,1,f,7,f,3,sixteen,cluster2
5750,d,1,e,5,a,2,eight,cluster0
5804,d,2,a,2,h,2,eight,cluster2
28029,b,1,f,6,d,6,sixteen,cluster3
3179,d,1,b,3,b,1,three,cluster0
13668,b,2,e,5,e,1,twelve,cluster0
9981,d,3,g,1,a,5,ten,cluster1
4563,c,1,b,8,a,1,seven,cluster3
6773,b,2,a,5,h,1,nine,cluster1
2660,d,4,d,1,e,1,draw,cluster1
26674,b,1,h,8,c,3,fifteen,cluster3
25138,d,1,h,4,c,5,fourteen,cluster3
14643,c,2,f,8,a,6,twelve,cluster2
8339,a,1,c,3,d,1,ten,cluster3
25349,d,2,c,7,e,7,fourteen,cluster2
23920,c,2,f,6,b,6,fourteen,cluster3
11037,c,1,g,5,e,1,eleven,cluster3
26976,c,1,c,7,f,5,fifteen,cluster3
18481,c,2,a,6,g,6,thirteen,cluster0
15501,d,1,h,8,f,2,twelve,cluster3
14170,c,1,h,8,f,2,twelve,cluster3
17242,b,1,e,2,g,5,thirteen,cluster0
13925,c,1,d,4,g,8,twelve,cluster0
24167,d,1,a,2,e,7,fourteen,cluster0
21292,b,1,a,1,d,4,fourteen,cluster3
15681,d,2,d,4,f,7,twelve,cluster0
22678,c,1,a,3,c,8,fourteen,cluster3
7427,d,1,g,6,h,8,nine,cluster1
5549,c,2,g,3,e,2,eight,cluster1
12951,d,4,b,3,f,4,eleven,cluster1
17343,b,1,e,8,h,7,thirteen,cluster0
3365,d,2,h,8,b,1,four,cluster1
5611,c,3,d,4,h,2,eight,cluster2
3543,d,1,g,5,a,1,five,cluster1
5833,d,2,b,5,h,3,eight,cluster2
17170,b,1,d,6,d,1,thirteen,cluster3
12415,d,3,b,2,g,8,eleven,cluster0
19184,c,2,h,7,c,6,thirteen,cluster3
25536,a,1,a,6,f,3,fifteen,cluster3
25470,d,2,g,6,e,4,fourteen,cluster1
24358,d,1,b,2,c,5,fourteen,cluster0
15112,c,3,h,8,g,3,twelve,cluster3
105,a,1,f,5,f,4,draw,cluster2
26998,c,1,c,8,f,5,fifteen,cluster3
18129,c,1,e,3,e,7,thirteen,cluster0
24997,d,1,g,6,a,5,fourteen,cluster1
19997,d,2,a,2,h,4,thirteen,cluster0
10500,b,1,c,5,g,2,eleven,cluster0
18973,c,2,g,1,g,7,thirteen,cluster0
23977,c,2,g,2,f,5,fourteen,cluster3
8066,d,4,c,4,h,7,nine,cluster1
17869,c,1,a,5,d,8,thirteen,cluster3
25407,d,2,f,2,e,4,fourteen,cluster2
2621,d,3,h,5,h,6,draw,cluster2
19113,c,2,h,2,g,6,thirteen,cluster0
13245,a,1,f,7,g,1,twelve,cluster2
4137,d,2,b,4,g,1,six,cluster1
21645,b,1,c,6,f,2,fourteen,cluster3
10565,b,1,d,8,h,2,eleven,cluster2
15237,d,1,d,2,c,5,twelve,cluster0
24752,d,1,e,7,b,3,fourteen,cluster0
79,a,1,f,2,e,1,draw,cluster2
2009,d,2,a,6,a,7,draw,cluster2
22900,c,1,b,4,f,4,fourteen,cluster3
23025,c,1,c,5,c,7,fourteen,cluster3
12126,d,2,e,2,g,8,eleven,cluster0
1889,d,1,f,8,g,7,draw,cluster2
2843,c,2,d,4,a,1,one,cluster3
10939,c,1,e,6,h,2,eleven,cluster3
9600,d,2,f,2,h,8,ten,cluster2
4523,b,1,g,2,e,1,seven,cluster1
5824,d,2,b,1,h,2,eight,cluster2
24001,c,2,g,6,e,4,fourteen,cluster3
5069,d,4,b,8,h,1,seven,cluster2
7771,d,3,e,5,g,3,nine,cluster1
4429,d,3,h,3,b,2,six,cluster1
16911,a,1,f,6,h,1,thirteen,cluster2
11752,d,1,d,7,a,2,eleven,cluster2
2092,d,2,c,6,d,7,draw,cluster2
7476,d,2,c,7,h,8,nine,cluster2
19912,d,1,h,5,b,7,thirteen,cluster0
17396,b,1,f,6,d,7,thirteen,cluster3
869,c,1,c,8,d,7,draw,cluster3
22903,c,1,b,4,f,7,fourteen,cluster3
21137,a,1,e,4,h,4,fourteen,cluster3
4021,d,1,b,8,h,1,six,cluster2
23650,c,1,h,8,d,3,fourteen,cluster3
5129,d,4,f,7,e,2,seven,cluster2
21521,b,1,b,5,d,7,fourteen,cluster3
23355,c,1,g,2,b,3,fourteen,cluster3
26238,b,1,c,8,e,2,fifteen,cluster3
20408,d,2,e,1,b,3,thirteen,cluster0
11616,c,3,h,1,h,5,eleven,cluster3
26730,b,2,c,7,f,4,fifteen,cluster2
19453,c,3,h,8,h,6,thirteen,cluster3
26513,b,1,g,5,b,3,fifteen,cluster1
152,a,1,g,5,h,6,draw,cluster2
26483,b,1,g,2,d,6,fifteen,cluster3
394,b,1,e,5,d,5,draw,cluster3
20962,a,1,a,5,e,4,fourteen,cluster3
3420,d,4,d,2,g,1,four,cluster1
9448,d,2,c,1,b,3,ten,cluster2
19019,c,2,g,4,d,7,thirteen,cluster3
4251,d,3,a,4,b,2,six,cluster1
22785,c,1,a,7,f,7,fourteen,cluster3
9693,d,3,a,1,a,6,ten,cluster2
21324,b,1,a,2,c,7,fourteen,cluster3
16206,d,3,b,8,f,5,twelve,cluster2
14225,c,2,a,5,d,7,twelve,cluster3
22006,b,1,g,5,e,4,fourteen,cluster3
8558,b,1,h,4,h,1,ten,cluster2
3858,d,3,h,4,c,1,five,cluster1
2106,d,2,d,4,c,4,draw,cluster2
11718,d,1,c,7,e,8,eleven,cluster0
12656,d,3,e,3,f,3,eleven,cluster0
20073,d,2,a,7,g,7,thirteen,cluster0
3035,c,3,e,1,b,1,two,cluster0
15669,d,2,d,3,e,7,twelve,cluster0
9204,c,3,e,5,f,2,ten,cluster2
11102,c,2,b,1,h,4,eleven,cluster2
24978,d,1,g,5,d,5,fourteen,cluster3
26102,b,1,b,7,d,3,fifteen,cluster3
22751,c,1,a,6,e,6,fourteen,cluster3
1431,c,2,h,3,g,2,draw,cluster3
17994,c,1,c,7,h,4,thirteen,cluster3
1664,d,1,b,2,b,3,draw,cluster0
9289,d,1,a,5,h,4,ten,cluster2
25398,d,2,f,1,e,4,fourteen,cluster2
585,b,2,d,3,e,2,draw,cluster1
12484,d,3,c,1,h,8,eleven,cluster2
15195,d,1,b,6,h,7,twelve,cluster2
12480,d,3,c,1,h,4,eleven,cluster2
13262,a,1,g,8,d,1,twelve,cluster3
25261,d,2,a,2,f,3,fourteen,cluster0
6296,d,4,b,5,h,3,eight,cluster2
19331,c,3,d,3,f,6,thirteen,cluster0
15556,d,2,a,7,b,3,twelve,cluster2
4789,d,2,d,4,g,3,seven,cluster1
5361,c,1,e,8,h,1,eight,cluster3
3544,d,1,g,5,b,1,five,cluster1
24647,d,1,d,6,h,6,fourteen,cluster2
27149,c,1,f,6,e,2,fifteen,cluster3
256,b,1,b,7,a,7,draw,cluster3
6631,b,1,a,3,e,2,nine,cluster1
20024,d,2,a,4,d,7,thirteen,cluster0
242,b,1,b,5,b,4,draw,cluster3
8835,c,2,a,3,a,5,ten,cluster2
14177,c,2,a,1,a,4,twelve,cluster3
18580,c,2,b,3,e,8,thirteen,cluster0
2485,d,3,e,7,f,7,draw,cluster0
14765,c,2,h,8,a,8,twelve,cluster3
3510,d,1,e,5,a,1,five,cluster0
2294,d,2,h,3,h,2,draw,cluster2
25919,a,1,h,1,c,3,fifteen,cluster3
3334,d,2,g,3,a,1,four,cluster1
11481,c,3,d,5,h,7,eleven,cluster2
25483,d,2,g,7,e,4,fourteen,cluster1
17367,b,1,f,3,h,3,thirteen,cluster2
20230,d,2,b,8,e,8,thirteen,cluster0
8021,d,4,b,8,f,1,nine,cluster1
13990,c,1,e,1,f,8,twelve,cluster0
1045,c,1,g,3,g,2,draw,cluster1
10097,d,4,b,1,g,3,ten,cluster1
5927,d,2,h,5,f,1,eight,cluster1
18636,c,2,b,7,g,7,thirteen,cluster0
23598,c,1,h,5,f,7,fourteen,cluster3
17831,b,2,h,8,h,4,thirteen,cluster2
10512,b,1,c,7,a,5,eleven,cluster3
26889,c,1,b,6,f,4,fifteen,cluster3
12684,d,3,e,7,b,4,eleven,cluster0
13050,d,4,d,8,g,4,eleven,cluster1
2342,d,3,a,6,a,5,draw,cluster2
27168,c,1,f,7,e,2,fifteen,cluster3
704,b,2,g,5,h,5,draw,cluster2
22965,c,1,b,8,g,8,fourteen,cluster3
16876,a,1,f,2,h,6,thirteen,cluster2
23993,c,2,g,5,e,5,fourteen,cluster3
20026,d,2,a,4,e,5,thirteen,cluster0
20378,d,2,d,5,f,4,thirteen,cluster0
1019,c,1,f,7,f,8,draw,cluster3
16727,d,4,f,3,f,6,twelve,cluster2
19582,d,1,c,6,f,8,thirteen,cluster0
12194,d,2,e,8,h,3,eleven,cluster2
18886,c,2,f,1,e,7,thirteen,cluster0
19212,c,2,h,8,g,4,thirteen,cluster3
1503,c,3,f,2,f,1,draw,cluster2
5752,d,1,e,7,a,2,eight,cluster0
1528,c,3,f,5,g,4,draw,cluster1
26281,b,1,d,3,e,6,fifteen,cluster0
7430,d,1,g,8,h,6,nine,cluster1
6972,c,1,g,2,h,4,nine,cluster1
19588,d,1,c,8,h,6,thirteen,cluster2
24424,d,1,b,5,b,8,fourteen,cluster3
9011,c,2,f,7,c,8,ten,cluster2
14032,c,1,e,7,h,7,twelve,cluster3
14887,c,3,b,7,h,7,twelve,cluster2
18020,c,1,d,3,d,8,thirteen,cluster3
15873,d,2,g,5,b,7,twelve,cluster1
19878,d,1,g,8,a,7,thirteen,cluster0
5566,c,2,g,8,h,2,eight,cluster2
7023,c,2,b,4,f,3,nine,cluster1
9466,d,2,c,3,a,6,ten,cluster2
7222,c,3,a,4,e,3,nine,cluster1
336,b,1,d,5,c,5,draw,cluster3
17892,c,1,a,6,b,8,thirteen,cluster3
5781,d,1,g,7,h,1,eight,cluster2
24268,d,1,a,7,b,4,fourteen,cluster3
11644,c,3,h,8,h,4,eleven,cluster3
12505,d,3,c,4,h,4,eleven,cluster2
14668,c,2,g,5,b,6,twelve,cluster3
7142,c,2,e,8,f,1,nine,cluster1
12531,d,3,c,8,h,7,eleven,cluster2
7490,d,2,d,4,b,8,nine,cluster1
8388,a,1,h,3,f,2,ten,cluster3
710,b,2,g,6,h,5,draw,cluster2
15312,d,1,e,1,h,4,twelve,cluster0
26086,b,1,b,6,e,3,fifteen,cluster3
21602,b,1,c,3,h,7,fourteen,cluster3
10203,d,4,e,4,f,4,ten,cluster2
8472,b,1,c,7,a,3,ten,cluster2
11491,c,3,e,1,h,5,eleven,cluster0
5134,d,4,f,8,h,1,seven,cluster2
14894,c,3,b,8,h,5,twelve,cluster2
1633,d,1,a,3,b,4,draw,cluster0
18326,c,1,h,5,b,4,thirteen,cluster3
977,c,1,f,2,e,3,draw,cluster3
11328,c,2,g,2,a,8,eleven,cluster3
13644,b,2,d,5,g,6,twelve,cluster0
17792,b,2,g,5,f,2,thirteen,cluster1
7715,d,3,d,5,b,8,nine,cluster1
388,b,1,e,4,e,3,draw,cluster0
10535,b,1,d,2,c,8,eleven,cluster0
17631,b,2,b,8,h,6,thirteen,cluster2
4049,d,1,d,3,g,2,six,cluster0
25854,a,1,e,8,d,1,fifteen,cluster3
19591,d,1,d,2,d,7,thirteen,cluster0
4461,d,4,e,4,a,1,six,cluster0
20372,d,2,d,3,g,3,thirteen,cluster0
27900,a,1,h,3,d,3,sixteen,cluster3
18353,c,1,h,5,g,8,thirteen,cluster3
24496,d,1,c,1,h,4,fourteen,cluster2
25516,a,1,a,3,f,5,fifteen,cluster0
17909,c,1,a,8,h,6,thirteen,cluster3
14735,c,2,h,5,c,6,twelve,cluster3
5263,b,2,d,3,h,1,eight,cluster2
25991,b,1,a,3,e,3,fifteen,cluster3
3073,c,3,g,4,c,1,two,cluster1
9769,d,3,d,1,b,6,ten,cluster2
12099,d,2,e,1,a,6,eleven,cluster0
4187,d,2,d,3,g,1,six,cluster1
22055,b,1,h,1,f,7,fourteen,cluster3
16905,a,1,f,5,h,7,thirteen,cluster2
24072,c,2,h,6,f,5,fourteen,cluster3
10271,d,4,h,1,h,3,ten,cluster2
12511,d,3,c,5,f,5,eleven,cluster1
23829,c,2,c,8,e,7,fourteen,cluster3
17955,c,1,b,7,b,3,thirteen,cluster3
8433,b,1,b,7,e,1,ten,cluster2
7815,d,3,f,4,h,4,nine,cluster2
9421,d,2,a,3,h,3,ten,cluster2
16109,d,3,b,1,d,8,twelve,cluster0
