@relation 'krkopt_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0'

@attribute Instance_number numeric
@attribute -0.672whitekingfile=d-0.486whitekingrank+0.346whitekingfile=b+0.305whitekingfile=c+0.225whitekingfile=a... numeric
@attribute '-0.733whitekingfile=c+0.488whitekingfile=b+0.26 whitekingfile=a-0.188whitekingrank+0.187blackkingfile=d...' numeric
@attribute -0.491blackkingrank+0.383whitekingfile=a-0.318blackkingfile=b+0.287blackkingfile=g+0.275blackkingfile=f... numeric
@attribute 0.788blackkingfile=h-0.37blackkingfile=g-0.336blackkingfile=f-0.249whiterookfile=h+0.128whiterookfile=g... numeric
@attribute 0.658blackkingfile=g-0.644blackkingfile=f-0.264whiterookfile=g+0.259whiterookfile=f+0.071blackkingrank... numeric
@attribute 0.405whiterookfile=e+0.396blackkingfile=c-0.341blackkingfile=e-0.322whiterookfile=a-0.31whiterookfile=c... numeric
@attribute 0.593whiterookfile=e-0.378blackkingfile=e+0.271whiterookfile=a-0.269whiterookfile=h-0.266whiterookfile=g... numeric
@attribute -0.683whiterookfile=a+0.476whiterookfile=c+0.377blackkingfile=a-0.259blackkingfile=c-0.17whiterookfile=h... numeric
@attribute '-0.717whiterookfile=b+0.341whiterookfile=f+0.334whiterookfile=g+0.277whiterookfile=h+0.24 whiterookfile=e...' numeric
@attribute -0.574whiterookfile=d-0.539whiterookfile=h+0.368whiterookfile=f+0.248whiterookfile=g+0.199whiterookfile=a... numeric
@attribute -0.563whiterookfile=d+0.511whiterookfile=h-0.463whiterookfile=g+0.243whiterookfile=c+0.179blackkingfile=h... numeric
@attribute -0.649whiterookfile=f+0.543whiterookfile=g-0.275whiterookfile=d-0.265blackkingfile=f+0.229whiterookfile=c... numeric
@attribute -0.612whiterookfile=c-0.421blackkingfile=c+0.328whiterookfile=b-0.302whitekingfile=a+0.288whitekingfile=b... numeric
@attribute -0.709blackkingfile=e-0.493whiterookfile=e+0.212blackkingfile=f+0.168blackkingfile=a+0.167whiterookfile=f... numeric
@attribute '0.626blackkingfile=a-0.532blackkingfile=b+0.332whiterookfile=a-0.268whiterookfile=b+0.17 whitekingfile=a...' numeric
@attribute -0.808blackkingfile=d+0.294blackkingfile=c+0.265whitekingfile=b-0.258whiterookfile=d-0.154whitekingfile=a... numeric
@attribute 0.593blackkingfile=b+0.401whitekingfile=a+0.322blackkingfile=a-0.319blackkingfile=c-0.288whitekingrank... numeric
@attribute '0.969whiterookrank-0.141blackkingrank+0.12 blackkingfile=c-0.076whiterookfile=d-0.061whitekingfile=a...' numeric
@attribute '0.74 blackkingrank-0.395blackkingfile=c+0.225blackkingfile=f-0.209blackkingfile=b+0.194whiterookrank...' numeric
@attribute optimalwindepth {draw,zero,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
2529,-1.384873,-0.138393,-0.426142,0.204853,0.676642,-1.29849,-2.02527,0.084909,0.916431,1.063866,0.088119,-1.961548,-0.08023,-1.718696,0.209778,0.097928,-1.022884,0.946085,1.56202,draw,cluster3
18295,0.821237,-1.451138,-1.174377,0.218171,-0.855157,-0.42165,-0.424861,-0.254121,1.198098,0.522092,-1.471753,1.644126,-0.256752,0.079193,-2.081814,-0.322347,2.272683,1.660558,-0.533035,thirteen,cluster0
12759,-1.833109,-0.095953,-1.565361,0.786416,-0.488984,1.658901,-1.254358,-1.169386,0.582205,0.233537,-2.05574,1.307972,-1.315577,0.377368,0.0535,1.176726,-1.708562,0.102054,-0.283987,eleven,cluster1
25791,1.471599,1.354343,1.860187,2.503293,0.296356,2.416409,1.186944,0.175867,0.746919,-0.293868,0.460086,0.048286,-0.911947,-1.476713,0.692541,-0.242132,1.66034,-0.758356,0.928681,fifteen,cluster4
7190,1.171252,-1.639863,0.849502,-1.09613,-0.232576,-0.696272,-1.859426,-0.549347,1.126005,-1.240754,1.772142,0.408932,0.611692,-1.87944,0.201494,-0.116658,-0.626637,-1.259489,-1.154909,nine,cluster3
15467,-0.773956,0.53145,-0.507021,1.508742,0.150918,0.686369,-0.649493,-0.665759,0.753941,-2.202556,1.878921,0.45535,0.54683,0.538564,-0.22396,0.516214,-0.025488,-0.834883,1.592289,twelve,cluster3
23572,0.810104,-1.488984,-1.382145,-0.815959,-0.003719,0.055823,-0.408672,-0.761708,1.158488,-1.763848,1.472338,0.394406,-0.045609,-0.025801,-2.115078,-0.235918,2.125328,-0.140727,-0.579589,fourteen,cluster0
6980,1.270605,-1.171882,0.996638,2.339616,-0.832051,-0.081679,-0.44417,-0.028472,1.077608,0.391536,-0.805446,1.797969,0.517424,0.767761,-0.359493,0.13363,0.235434,0.488771,-0.533547,nine,cluster3
11408,0.173953,-1.721208,1.16774,-0.965204,-1.813318,-0.970441,1.411776,-2.113904,-0.447042,0.940913,0.500142,-0.511378,-0.286474,0.938182,0.375097,0.025845,-0.153148,0.132186,0.19376,eleven,cluster2
25146,-0.32758,0.377902,-0.264304,-1.014534,-0.169791,-0.390701,-2.151158,-0.591727,0.791063,-1.538185,1.476035,0.275075,0.395232,-2.047506,0.538862,0.158549,-0.29069,-0.25703,0.633864,fourteen,cluster3
17568,1.177771,1.906318,-0.958105,-0.285705,-0.155094,-1.216227,1.154214,-1.88651,-0.706441,1.220265,0.835575,0.305462,0.809845,0.764042,0.888949,-2.084897,-0.794653,0.41185,-1.170121,thirteen,cluster1
22314,0.879919,1.54264,-0.040724,-1.089076,1.704936,-1.402295,0.885179,1.495326,-0.42324,0.17772,0.295387,1.318092,-1.040144,0.933952,-0.712695,1.185298,-1.071222,-1.273525,0.137721,fourteen,cluster2
6771,0.938563,1.387867,0.407135,1.860114,-0.113835,-1.804109,1.491963,-1.918996,-0.498091,0.204087,0.836353,0.22505,0.96826,0.572296,0.650568,0.89507,-0.094194,-0.073798,-0.772618,nine,cluster2
404,1.890274,1.263078,-0.831382,-0.273983,-0.159163,-0.270742,1.005478,0.593569,0.644797,0.390262,0.229595,-0.023613,0.700316,-3.46482,0.339105,0.789521,-0.89804,0.744492,0.515989,draw,cluster4
15434,-0.746892,0.7713,1.110232,-0.833923,0.863206,0.105314,-0.69813,-0.006506,0.974737,0.901107,-1.957517,2.13874,0.398089,0.556479,-0.006611,0.300349,0.377885,0.845954,-0.190869,twelve,cluster3
828,0.999784,-1.575883,-0.223064,-0.411569,-0.242302,-0.828398,0.080156,2.757582,-0.49129,0.28239,0.999443,0.780999,-1.129006,0.947817,1.93848,0.346352,1.102654,-1.041306,-1.683116,draw,cluster2
23758,0.679102,-1.890942,-0.913333,0.326938,0.257136,2.193188,-0.906188,-0.692437,-2.663189,0.075124,-0.411223,-0.283246,-0.680768,0.0526,-0.825815,1.068552,-1.090521,1.758228,-0.851115,fourteen,cluster1
2284,-1.284323,0.529975,1.157065,-1.846592,1.720018,0.467734,-0.64447,-0.545317,1.026536,-1.336694,1.04028,0.914297,0.730216,0.423739,-0.112299,0.345197,-0.104747,-1.354904,-0.511966,draw,cluster3
21446,1.695777,2.002159,-1.857985,-0.176256,-0.077717,-1.002405,1.161365,-1.906482,-0.934618,1.037255,0.733918,0.301565,0.551894,0.913469,0.826454,-1.977858,-0.581443,1.472769,0.261635,fourteen,cluster4
24590,-0.376946,0.669018,0.055484,-0.42773,-0.293152,-1.953064,-1.27311,1.466106,-0.730952,0.008913,0.660703,0.603478,-1.966655,-1.96379,0.625093,0.059201,-0.381035,1.30814,0.573304,fourteen,cluster4
15842,-1.291525,0.251766,-0.956898,0.516188,0.945428,1.199171,-1.353443,-0.698755,0.593823,0.66396,-0.580407,-2.315857,-1.594018,0.390857,0.288364,1.091328,-1.149979,0.779006,-1.296379,twelve,cluster4
25561,1.909906,1.050576,1.383949,-0.018504,-0.044548,-0.808421,-1.229002,-2.343948,-0.747456,0.442529,0.085478,-0.022598,-1.471508,-2.233218,2.188012,-0.58562,1.85357,1.113446,1.299433,fifteen,cluster4
23571,0.814253,-1.45243,-1.163801,-0.866058,-0.035405,0.005794,-0.425047,-0.73366,1.17875,-1.734418,1.481,0.386565,-0.002479,-0.061605,-2.067004,-0.267182,2.182446,-0.0781,-0.908669,fourteen,cluster0
3891,-2.34379,-0.076684,0.251082,2.647662,-0.658863,-0.111891,-0.539144,-0.263419,1.009528,0.175083,-0.923695,1.787673,0.65172,0.603255,-0.451393,0.322137,-0.916436,0.129669,1.229278,five,cluster3
9944,-1.823621,0.178581,0.512531,-0.57918,2.605069,-0.223657,-0.535178,0.101549,1.116211,1.234368,-0.388038,-1.337622,0.098216,0.801832,-0.426332,0.385759,-0.608072,-0.664071,0.84984,ten,cluster3
20097,-1.352278,0.023895,-1.161388,0.366941,0.285616,2.464545,-1.189318,-0.830158,-2.504025,0.123734,-0.528797,-0.405713,-0.612759,-0.31483,-0.458503,1.335895,-1.140297,-1.272529,-1.089003,thirteen,cluster1
24429,-0.562856,1.041682,-0.7827,-0.060753,0.000357,1.411683,-0.919545,0.226839,-2.427347,1.044038,0.512381,0.088165,1.040416,0.086688,-0.484019,-2.478028,-0.26384,0.165135,-0.082314,fourteen,cluster4
16590,-1.386403,-0.066623,0.021679,-0.911818,-0.121203,-0.545119,-2.05759,-0.698697,0.99161,-1.448046,1.585768,0.334541,0.597858,-2.074329,0.341289,0.120819,-1.043006,-1.543417,0.328871,twelve,cluster3
26019,1.701997,2.074255,-1.426173,-0.266761,-0.134936,-1.076804,1.130866,-1.86686,-0.856103,1.119405,0.762224,0.286954,0.641943,0.834727,0.917951,-2.026219,-0.49185,1.17341,-0.481511,fifteen,cluster4
24283,-0.356314,0.275575,-0.717045,-0.234758,-0.155659,-1.806799,-0.497776,-2.16607,-0.791788,0.546422,0.227345,0.040332,-0.405834,-1.997143,1.586259,0.043052,0.117299,0.786667,1.612239,fourteen,cluster1
4992,-2.011218,-0.38426,-0.461867,0.121945,-0.92931,0.141217,-1.012025,1.115804,0.991896,0.87436,-1.266625,1.63538,1.207571,0.689118,2.05833,0.4643,0.752235,-0.514211,-0.854954,seven,cluster0
20368,-0.743367,0.025663,-0.078755,-0.194038,-0.141927,-1.445121,-0.904692,0.146342,-0.326808,-1.677233,-1.733896,-0.897764,0.154666,-2.261832,0.768682,-0.772713,-0.845117,-1.01917,0.70277,thirteen,cluster1
3810,-1.803298,0.158961,-0.042391,0.377658,0.849592,0.908374,-1.367347,-0.629362,0.708031,0.7771,-0.511697,-2.315171,-1.347432,0.262832,0.364809,0.941784,-1.289256,0.991928,-2.473175,five,cluster1
3784,-1.825476,0.175033,0.045868,0.13142,0.144214,2.389543,1.203617,-0.378768,0.443129,0.049738,-0.382896,-0.346118,-1.214568,-1.721787,0.694749,0.843787,-1.383308,0.611975,-2.559968,five,cluster1
24495,-0.846821,0.76363,-0.330531,-0.882087,1.843851,-0.501083,0.321984,1.265039,-0.538778,0.072704,0.165522,1.277659,-2.035625,0.750161,-0.313409,0.577125,-0.382868,-1.951619,1.580644,fourteen,cluster2
19539,-0.827004,0.372794,0.021823,-0.788538,-1.67692,1.3552,-0.400362,0.108161,-2.309074,0.611153,0.003249,-0.834185,0.577945,0.304435,-1.058689,0.659782,0.180193,-0.220098,1.806109,thirteen,cluster2
1621,-0.988124,0.025705,-0.772831,-0.346648,-0.182773,-0.690442,0.523856,-0.840906,-0.618366,0.764338,0.388958,0.072212,0.559566,0.525363,3.395656,0.435839,1.837962,-1.495986,-0.945324,draw,cluster0
7292,0.189708,-1.545512,1.901557,-1.038368,1.762006,0.941279,2.255047,0.498316,1.097376,0.791867,-0.010496,0.72326,0.409029,-1.051449,-0.26054,-0.022562,-0.563914,-1.097041,-1.324356,nine,cluster3
18022,1.785245,-1.803456,-0.779337,-0.027655,-0.031499,-1.246073,-0.591904,0.099357,-0.334251,-1.675952,-1.608154,-0.768489,-0.133411,-1.816314,0.292373,-0.791335,-0.828577,-1.173631,1.522549,thirteen,cluster1
12225,-1.482069,-0.215263,-0.925618,0.063438,0.63892,-0.171003,-1.038239,1.51209,0.750242,1.064473,0.121469,-1.953529,0.698326,0.910164,2.071427,0.478554,1.123804,1.548061,0.117999,eleven,cluster0
20403,-1.183551,0.216607,0.233908,-0.843331,-1.72895,-0.215088,0.685279,0.208725,-0.542644,-1.727612,-1.852521,-1.60398,-0.117913,0.590379,-0.06681,-0.48437,-0.427526,0.939595,1.931647,thirteen,cluster3
5864,-1.80315,0.372336,-1.904807,-0.015762,0.002753,-1.278412,0.277964,1.097355,-0.383953,-0.354172,0.50358,0.65163,-2.409965,-0.158375,-1.903002,-0.055285,1.544679,-0.133327,0.588672,eight,cluster2
18346,1.683037,-1.616118,-0.482189,-0.896176,-0.097981,-0.408051,-1.821775,-0.608942,0.819313,-1.505914,1.64218,0.419645,0.263692,-1.651271,0.047502,0.038744,-0.503019,0.10079,1.019993,thirteen,cluster3
11396,0.753942,-1.368554,1.300821,1.199299,-0.05615,0.025445,-0.42489,-0.407449,0.845752,-2.003155,2.113155,0.557122,0.862374,0.656288,-0.379907,0.033869,0.007078,1.74745,-0.503833,eleven,cluster3
23788,1.092837,-1.570096,-0.150523,-0.189343,-0.153515,-1.907145,-0.878627,1.307252,-0.441606,0.176343,0.926804,0.786519,-2.001399,-1.595167,-0.010016,-0.000081,-1.108983,-0.919309,0.589037,fourteen,cluster4
13751,0.962606,1.346328,-0.019756,2.287513,0.727096,-1.066984,-0.098601,0.399331,0.931067,0.549242,0.559087,-1.821687,1.001189,0.956308,-0.619837,1.036039,-0.571653,1.671368,0.225303,twelve,cluster3
1652,-1.235468,0.330613,-2.048811,-0.064036,-0.004179,-1.268526,0.945826,-2.358459,-0.531128,0.206338,0.029198,0.029703,-0.805184,-0.29293,-0.667818,-0.183248,2.656054,0.844509,0.755803,draw,cluster1
22000,1.457995,1.217349,-2.490671,0.644322,-0.562191,1.279879,-0.764074,-0.950942,0.496959,0.205144,-2.071371,1.291464,-0.757944,0.694605,-0.238609,2.014678,-1.579258,0.579772,-0.500079,fourteen,cluster4
19056,1.178242,-1.673101,0.630334,0.018811,-1.032948,-1.125004,-1.847366,-0.064909,1.049111,0.939746,-1.211238,1.672192,0.306712,-1.688571,0.147911,-0.168893,-0.544229,1.26577,-0.280223,thirteen,cluster3
1053,1.257494,-1.225756,0.877719,-0.686485,0.953476,0.16494,-0.361995,-0.07314,1.116955,1.003248,-1.758426,2.286522,0.277914,0.931312,-0.511922,0.223048,0.091622,-0.070067,-0.0597,draw,cluster3
27278,1.692093,-1.579284,-0.279298,0.147648,-0.943265,-0.859865,-1.835713,-0.117828,0.896913,0.803316,-1.290929,1.670436,0.056338,-1.553412,0.076115,-0.033517,-0.380308,1.477462,0.98156,fifteen,cluster3
17727,0.923156,1.34103,0.148424,-0.99615,1.800172,0.713409,2.547166,0.567411,0.877734,0.556183,-0.2125,0.632361,0.952828,-0.9291,-0.412854,1.052867,-0.850978,-0.903251,-0.056668,thirteen,cluster3
16516,-2.262729,-0.012318,-1.330415,0.36252,-0.777168,-0.382974,-0.609301,-0.444493,1.347597,0.51496,-1.543167,1.583614,-0.048188,-0.243587,-1.936897,-0.132309,1.536696,-0.596144,-0.321904,twelve,cluster0
2269,-1.289122,0.365816,-0.044652,2.564334,-0.695145,0.093844,-0.628211,-0.189396,0.884961,0.131524,-1.011463,1.730348,0.456671,0.61581,-0.263121,0.388204,-0.213409,0.566829,1.364298,draw,cluster3
12332,-1.853879,0.113494,0.299019,-0.885364,1.840736,-0.887671,1.097759,-2.251501,-0.487704,0.731053,-0.169705,0.729424,-0.075469,0.546634,0.713803,0.296081,-0.228034,-1.323276,1.094117,eleven,cluster2
103,1.927705,1.07506,1.359615,0.376553,0.776083,0.008255,-2.836561,-0.08484,0.988155,1.009575,-0.097587,-2.077522,-1.3258,-1.970752,0.981203,-0.408005,1.317835,0.011569,1.044289,draw,cluster4
22172,1.718295,1.99786,-2.045646,-0.834815,-0.015251,0.486804,-0.449644,-0.366863,0.473477,-1.205513,1.923675,0.556617,1.212204,0.99192,-0.351213,-1.81107,-1.086854,1.515032,0.525459,fourteen,cluster4
6207,-1.800941,0.341901,1.619199,-0.748396,-2.699633,0.034273,-0.55893,-0.037908,1.030667,1.004536,-1.400693,0.842055,0.341152,0.682453,-0.234523,0.208912,-0.266401,1.255928,-0.296057,eight,cluster3
19033,0.966918,-1.003127,-0.987375,0.415656,-0.741192,0.591266,-0.678949,-0.139401,0.879617,1.338132,-0.787164,1.935021,0.307472,1.074977,-0.38583,-2.76286,-1.028776,0.324337,0.110725,thirteen,cluster1
9898,-1.824378,0.252577,0.739212,2.161908,0.08955,0.90826,1.944609,0.462705,0.660002,-0.197866,0.649813,0.138597,0.455436,-1.317802,0.074636,0.141671,-0.459734,1.21327,0.629146,ten,cluster3
14297,0.673298,-1.726118,0.510087,-0.820604,1.892022,0.886701,-0.137267,0.134192,-2.135969,0.673403,-0.241935,0.664012,0.941189,0.441249,-1.429314,0.401635,-0.205509,-0.071875,1.070594,twelve,cluster2
2288,-1.286394,0.494433,0.943598,-1.806187,1.745551,0.492105,-0.630346,-0.556891,0.968284,-1.389414,1.020636,0.921067,0.683297,0.466677,-0.155723,0.362294,-0.13722,-0.992918,-0.0979,draw,cluster3
13906,1.363763,-1.430583,0.288007,2.195025,0.099094,-0.469175,0.811512,0.193613,-0.249798,-2.163742,-1.153297,-0.635257,0.276968,0.554931,-0.182009,-0.621259,-0.220664,-1.375722,0.506494,twelve,cluster3
15757,-1.328227,0.157163,-1.528546,0.429942,0.341261,2.856085,1.268896,-0.548777,0.306124,-0.128402,-0.466608,-0.322212,-1.586756,-1.493483,0.469432,1.101293,-1.440032,-0.213442,-0.480919,twelve,cluster1
4188,-1.165507,0.419794,1.316108,-1.117044,1.698515,-0.572979,0.543649,0.284971,-0.238462,-1.541032,-2.236659,-0.2938,0.40422,0.215624,0.247319,-0.604084,-0.217489,-0.805616,-0.327624,six,cluster3
14390,1.074607,-1.185683,-1.244692,0.141785,0.108123,0.026737,0.537232,0.188199,-0.521233,-1.228156,-1.150639,-0.517097,0.141912,0.811941,-0.098248,-3.622783,-1.296703,-0.14106,0.747566,twelve,cluster1
25796,1.462642,1.302492,1.751019,-0.542195,2.069577,2.611711,1.264618,0.164145,0.710287,0.271264,-0.514859,0.534697,-1.159033,-1.298895,0.549412,-0.18105,1.565817,-0.467966,1.572501,fifteen,cluster4
25567,1.47117,1.298491,1.905438,-0.741114,1.922638,0.263836,0.284838,-2.317511,-0.74016,0.46101,-0.451933,0.612727,-1.394475,0.387454,1.474355,-0.291932,2.252724,1.076491,1.585358,fifteen,cluster4
24418,-0.802064,0.523231,0.58254,2.085066,0.041616,0.823801,-0.581796,0.194353,-2.218996,0.027861,0.513158,0.007752,1.198831,-0.105058,-0.722401,0.50194,0.436619,-0.320512,0.315189,fourteen,cluster2
25922,1.926181,1.1123,1.598844,-0.709407,-0.002382,0.760338,-2.857007,-0.863547,0.967092,-1.578347,1.369435,0.224267,-0.698419,-2.276313,1.073941,-0.382185,1.289884,-1.691333,0.310192,fifteen,cluster4
7422,-0.764907,0.602813,-0.095537,2.521854,-0.713746,0.235843,-0.675305,-0.179544,0.927783,0.182685,-1.023561,1.700441,0.390182,0.586351,-0.156573,0.441024,0.105052,-0.244812,1.054803,nine,cluster3
11587,0.203604,-1.738281,0.750835,-0.599796,2.588895,-0.443697,-0.247547,0.206323,1.033026,1.232338,-0.2485,-1.213015,0.037784,1.154994,-0.802945,0.146752,-0.607586,1.517459,0.917754,eleven,cluster3
11894,-1.190132,0.544627,-0.931288,-1.013497,-0.125675,-0.053832,-0.761182,-0.667026,1.036532,-1.836559,1.281908,0.238783,0.117696,-0.436438,-1.561694,-0.189881,2.468709,0.837921,-1.039838,eleven,cluster0
21655,1.429051,1.860843,0.384084,-1.309303,1.573738,-1.565621,0.78733,1.69306,-0.643811,0.10142,0.212754,1.26394,-1.050679,0.889956,-0.472799,1.062245,-0.441367,1.436999,-0.150043,fourteen,cluster2
5504,1.121892,-1.383276,0.960697,-0.478614,-0.336557,-2.259922,-0.969504,1.513385,-0.492253,0.230333,0.926184,0.743035,-1.800902,-1.745653,0.248952,-0.213077,-0.724812,1.092282,-0.716416,eight,cluster1
11885,-1.214275,0.323556,-2.266552,0.400409,-0.736852,-0.104128,-0.655995,-0.405193,1.048274,0.313241,-1.689868,1.546598,-0.383993,-0.102218,-1.878895,-0.014953,2.142301,0.926975,1.055315,eleven,cluster0
15264,-0.855082,-0.196413,-1.446729,-0.144749,-0.059059,-0.143178,0.145588,1.477805,-0.612036,-1.817637,-1.746175,-0.859453,0.756913,0.517379,2.442688,-0.281196,1.097742,-0.243089,0.660055,twelve,cluster0
17031,1.466938,1.592358,0.15741,1.828959,-0.125363,-1.714715,1.452241,-1.871298,-0.62749,0.132658,0.771664,0.198701,0.843488,0.607176,0.727642,0.922484,0.265728,0.750389,-0.413088,thirteen,cluster2
11286,0.716025,-1.597675,-0.074007,2.622997,0.936123,-0.245568,-0.302314,0.08276,1.10741,0.647227,0.701665,-1.69583,0.053437,1.076665,-0.754863,0.291886,-0.472365,-0.684308,1.110785,eleven,cluster3
6224,-2.011958,-0.451574,-0.853848,-0.929942,-0.089258,0.48911,-0.995216,0.695483,0.666095,-1.604041,1.591928,0.386007,1.349065,0.669866,2.009544,0.482818,0.720274,0.594173,0.022478,eight,cluster0
22966,1.171666,-1.325142,-1.549778,0.312695,0.235863,0.764972,-0.143551,0.427871,-0.883254,-0.364573,0.212649,0.462502,-3.691497,0.664736,-0.119074,1.104211,-1.439907,-0.912282,-0.868056,fourteen,cluster4
8713,1.209955,-1.344929,1.322825,-1.044093,1.758984,0.879902,-0.245359,0.223289,-1.936117,0.888864,-0.197421,0.604885,1.054798,0.254306,-1.139773,0.357733,0.292137,-1.482236,-0.725194,ten,cluster2
3725,-1.620126,1.149335,0.247287,-0.269171,-0.168455,-0.715755,-0.123498,1.464506,-0.520071,0.726739,1.266125,0.871961,-1.45757,0.515172,0.225643,-2.777181,-1.242713,-0.905904,-1.729286,five,cluster1
22511,0.936881,1.300446,0.050738,-0.620163,-2.609957,-0.131394,0.045577,-0.045246,1.145728,1.023013,-1.342352,0.887539,0.86619,1.079491,-0.814601,1.201182,-0.824069,-1.039504,0.104694,fourteen,cluster3
1416,0.729794,-1.555095,0.174149,2.582493,-0.686706,-0.023563,-0.331577,-0.150515,0.953736,0.222655,-0.827995,1.859238,0.411392,0.940437,-0.658334,0.205869,-0.311501,1.049904,1.092267,draw,cluster3
8364,1.493003,1.373765,1.985954,2.776882,-0.578023,1.336854,-1.397529,-0.423315,1.124075,0.171952,-1.121499,1.641793,-0.660338,0.321741,0.426579,-0.130975,1.742744,-1.616488,0.402051,ten,cluster4
21247,1.499475,1.232957,0.920132,-0.344267,0.292079,3.063396,-2.130714,-1.619217,0.429441,-2.152005,0.660415,-0.096577,-2.204002,-0.07296,1.016506,0.532987,0.885788,0.589057,-1.569685,fourteen,cluster4
24896,-1.22674,0.317483,-2.295807,0.458571,-0.699933,0.049822,-0.642491,-0.504033,1.276212,0.452981,-1.623974,1.553021,-0.361263,-0.145021,-1.906795,0.070056,1.994433,-1.620707,0.545396,fourteen,cluster0
15637,-1.364191,0.577301,0.156806,-0.897201,-1.774509,-0.584075,0.400586,1.342329,-0.667965,0.087554,0.644355,-0.055357,-2.18178,0.889479,-0.406872,0.4535,-0.560825,0.194396,1.675879,twelve,cluster2
23663,1.255295,-1.280982,0.694095,-1.726479,-1.799441,0.673185,-0.292802,-0.467315,0.760507,-1.391993,1.580166,-0.315792,0.171211,1.043455,-0.604997,0.230363,0.093757,1.460837,0.762578,fourteen,cluster3
10366,1.619371,1.303908,2.398295,2.323633,0.157774,0.545264,-0.237224,0.037848,-0.329957,-2.375916,-1.491936,-0.837058,-0.707873,-0.027307,0.872332,-1.127197,1.720106,-0.620162,0.306612,eleven,cluster4
3426,1.670883,-1.468639,0.564219,-0.408933,-0.268731,-2.020399,-0.269512,-2.08579,-0.393763,0.924444,0.520017,0.136442,-0.212733,-1.894341,1.403512,-0.210599,0.156932,-0.964806,-0.81511,five,cluster1
2341,-2.283915,-0.039791,-1.321266,-0.071213,-0.025115,-1.54866,1.004394,-2.392859,-0.328047,0.332047,0.145273,0.072418,-0.520086,-0.384228,-0.764593,-0.297676,2.042619,0.107989,-0.122364,draw,cluster1
20091,-1.775671,0.145096,-0.703223,-0.116748,-0.040407,0.346984,-0.562886,-0.060744,-1.75636,0.411297,-0.018545,-0.138982,0.693971,-0.964455,-2.396177,-0.018573,2.186724,-1.483486,-1.371014,thirteen,cluster0
6959,1.216338,-0.915574,1.123285,1.863209,-0.122433,-1.243544,0.443315,1.571194,-0.597987,-0.417177,1.290367,0.873441,-1.644685,0.767886,-0.292575,0.078207,0.071667,1.526497,-0.385701,nine,cluster2
19168,0.72008,-1.57067,0.298776,-1.607018,1.868427,0.523496,-0.272714,-0.597255,0.880029,-1.462584,1.147493,1.079177,0.45792,0.948788,-0.733929,0.276682,-0.414497,0.088876,1.116361,thirteen,cluster3
13354,1.593691,1.505152,0.635413,-1.175685,-1.9306,-0.856673,1.140162,0.47029,-0.283209,-1.467555,-1.727207,-1.63013,0.791509,0.672314,-0.209578,0.212348,-0.446483,-0.367579,-0.544333,twelve,cluster3
6810,0.917936,1.746781,0.971072,1.697853,-0.231948,-1.951663,0.728502,1.718079,-0.533496,-0.409432,1.239084,0.793895,-0.643267,0.655721,-0.349372,0.914148,-0.600358,1.234276,-1.3125,nine,cluster2
20566,-1.310971,0.140031,-1.621122,0.75363,-0.501432,1.826558,-1.299201,-1.176007,0.663017,0.307988,-2.056855,1.279136,-1.378278,0.340775,0.155398,1.243715,-1.414746,-1.134201,-0.678469,thirteen,cluster1
22371,1.048719,1.154443,0.011764,-0.944133,-1.792329,-0.745952,1.245384,0.310402,-0.23486,-1.513845,-1.697166,-1.57242,0.74376,0.78065,-0.478946,0.309994,-1.034878,-1.442274,0.412456,fourteen,cluster3
11041,0.802563,-1.598367,-2.052627,0.428262,-0.72226,-0.195877,-0.357111,-0.382786,1.155038,0.427661,-1.495418,1.676558,-0.425484,0.215275,-2.278758,-0.183119,2.019564,0.985436,0.698297,eleven,cluster0
18854,0.269379,-1.676064,-1.055295,-0.014569,0.036903,0.59417,2.201584,0.28089,0.988331,0.150991,0.185503,0.078037,-0.3798,-1.761276,-1.897578,-0.446749,1.805713,1.26989,-0.450922,thirteen,cluster0
11434,0.178791,-1.763023,1.553265,2.04758,-0.001648,0.297969,-0.237848,0.2812,-2.137088,0.12825,0.75779,0.174004,1.419708,0.163941,-1.191139,0.134337,-0.151684,1.549112,-0.410077,eleven,cluster2
14054,1.260991,-1.212437,0.758233,2.360733,0.778472,-0.355001,-0.419409,0.237749,1.155303,0.769528,0.70225,-1.759239,0.151892,0.918257,-0.446722,0.191311,0.123859,-0.396213,-0.345057,twelve,cluster3
14533,0.708332,-1.436569,1.21491,-0.92672,-1.759739,1.289795,2.312333,0.520964,0.800562,0.668727,0.356904,-0.634648,-0.100908,-0.763493,-0.362674,0.059107,-0.291963,0.811012,0.137233,twelve,cluster3
6736,1.465303,1.436048,-0.948332,2.522881,-0.712833,-0.273227,-0.077329,-0.079644,0.984831,0.191711,-0.949103,1.75017,1.103523,0.919704,-0.689679,1.258343,-0.550433,-0.691494,0.947784,nine,cluster3
4157,-1.341999,0.817042,1.45735,-1.221014,1.621271,-0.991995,0.242581,1.446623,-0.34352,0.303564,0.268878,1.246983,-1.616518,0.478919,-0.044669,0.302521,-0.293671,-1.488189,-0.912472,six,cluster2
