@relation spambase_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A58-N200-T1.0E-4-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute Source_21 numeric
@attribute Source_22 numeric
@attribute Source_23 numeric
@attribute Source_24 numeric
@attribute Source_25 numeric
@attribute Source_26 numeric
@attribute Source_27 numeric
@attribute Source_28 numeric
@attribute Source_29 numeric
@attribute Source_30 numeric
@attribute Source_31 numeric
@attribute Source_32 numeric
@attribute Source_33 numeric
@attribute Source_34 numeric
@attribute Source_35 numeric
@attribute Source_36 numeric
@attribute Source_37 numeric
@attribute Source_38 numeric
@attribute Source_39 numeric
@attribute Source_40 numeric
@attribute Source_41 numeric
@attribute Source_42 numeric
@attribute Source_43 numeric
@attribute Source_44 numeric
@attribute Source_45 numeric
@attribute Source_46 numeric
@attribute Source_47 numeric
@attribute Source_48 numeric
@attribute Source_49 numeric
@attribute Source_50 numeric
@attribute Source_51 numeric
@attribute Source_52 numeric
@attribute Source_53 numeric
@attribute Source_54 numeric
@attribute Source_55 numeric
@attribute Source_56 numeric
@attribute Class {1,0}

@data
-0.524008,0.223976,1.008626,1.509504,0.005565,1.79508,-0.872528,0.503144,0.178697,-0.041135,0.261229,-0.501372,1.664151,0.238746,0.204656,-1.183749,0.36165,-0.405471,-0.067692,-1.554973,0.171758,0.053303,-1.243773,0.107314,-0.580423,-0.983976,-0.120692,0.617177,1.080937,-0.7755,0.761138,0.567238,-0.604496,1.4611,1.216128,-0.004985,-1.263812,-0.485147,-0.01054,-0.116543,-0.089268,-0.253907,-1.552924,-0.477716,-0.565382,0.062195,0.591495,-0.078621,1.197283,1.016368,0.888996,0.278892,0.949255,-0.11558,0.470104,0.06826,0.30212,1
-9.224917,3.624923,16.734515,25.282034,0.053771,30.735544,-14.696378,9.025665,3.41234,-0.590155,4.509932,-8.181183,28.161375,3.817513,3.57278,-20.057314,6.270658,-7.546334,-0.839967,-25.732238,3.229076,1.164797,-21.408512,1.454704,-10.549064,-16.502631,-1.744978,10.224762,17.770312,-13.294779,13.323468,9.526258,-10.160509,24.940076,21.066098,0.116432,-21.14068,-8.863603,-0.057741,-1.933146,-1.551227,-4.14629,-26.26695,-8.375642,-9.691692,1.164275,9.99782,-1.007756,20.172242,16.847019,15.312487,4.433676,16.292559,-1.921796,8.193623,0.827694,4.506699,1
-0.000604,-0.004728,0.002877,-0.00479,-0.008358,0.002218,-0.005037,0.000503,-0.004592,-0.007597,0.009766,0.006015,0.007725,0.009447,0.003018,-0.003241,-0.001906,0.004159,-0.006638,-0.005976,0.001713,-0.002856,-0.004994,-0.008453,-0.001667,-0.003553,-0.000677,0.000949,0.002394,-0.007645,0.006144,0.000044,-0.000004,-0.001562,0.002906,0.00202,0.003717,-0.002969,-0.000363,-0.001419,-0.00422,0.003321,0.000963,0.006169,-0.001822,0.004827,-0.002441,-0.003489,0.005815,-0.0011,0.004888,0.000575,0.000843,0.000791,0.001293,-0.001685,0.000035,0
-0.050524,0.014995,0.093521,0.131751,-0.008028,0.168387,-0.084494,0.049194,0.013811,-0.010785,0.034233,-0.038097,0.159897,0.029979,0.022381,-0.111892,0.031988,-0.036647,-0.011147,-0.145066,0.019194,0.003468,-0.120808,-0.000617,-0.05878,-0.092844,-0.01011,0.056305,0.098455,-0.079501,0.078094,0.051552,-0.055048,0.133127,0.116697,0.002886,-0.110744,-0.050868,-0.000668,-0.011921,-0.012714,-0.019173,-0.141157,-0.039042,-0.05427,0.01118,0.051577,-0.008996,0.11484,0.08986,0.087505,0.024551,0.088808,-0.009631,0.04561,0.002784,0.024482,0
-0.065325,0.020788,0.0975,0.154403,-0.006912,0.186135,-0.092194,0.051553,0.021934,-0.00397,0.02468,-0.041875,0.169619,0.013886,0.019586,-0.123021,0.040135,-0.038646,-0.005839,-0.160096,0.029434,0.002122,-0.12676,0.013262,-0.072643,-0.101709,-0.014428,0.069211,0.105333,-0.078288,0.073823,0.058332,-0.057567,0.145263,0.131857,0.00609,-0.119472,-0.055155,0.009584,-0.006293,-0.014254,-0.024794,-0.15122,-0.040609,-0.054535,0.001768,0.063397,-0.007852,0.118731,0.100227,0.090815,0.034625,0.084005,-0.017131,0.060132,0.008368,0.018993,0
-0.397006,0.143827,0.697759,1.064232,0.024482,1.283783,-0.611556,0.368279,0.134625,-0.033378,0.164216,-0.354521,1.173802,0.151077,0.16457,-0.843136,0.25423,-0.306215,-0.042223,-1.079615,0.146485,0.039691,-0.88847,0.062602,-0.459299,-0.704275,-0.074862,0.418852,0.738218,-0.551921,0.564273,0.397025,-0.431689,1.040522,0.869211,-0.000864,-0.892488,-0.405387,-0.014654,-0.075578,-0.058116,-0.181865,-1.096325,-0.36628,-0.419977,0.055055,0.416786,-0.053206,0.854832,0.704315,0.648542,0.19713,0.671067,-0.098864,0.341949,0.026764,0.202935,0
-0.547691,0.244625,0.995572,1.488711,0.015012,1.815865,-0.890984,0.53808,0.198842,-0.023984,0.282403,-0.508916,1.679049,0.236886,0.203148,-1.198335,0.384349,-0.434715,-0.021469,-1.517576,0.201709,0.075693,-1.259546,0.080438,-0.63859,-0.968114,-0.113417,0.610178,1.062167,-0.772334,0.792527,0.568098,-0.58949,1.478387,1.2642,0.024764,-1.252945,-0.512776,-0.022709,-0.114127,-0.094392,-0.235954,-1.568576,-0.500787,-0.586883,0.070765,0.593946,-0.07682,1.187755,1.002945,0.925488,0.268706,0.986749,-0.133323,0.490254,0.053076,0.259465,0
-0.713379,0.28557,1.282754,1.952728,-0.015585,2.374952,-1.132855,0.70479,0.259158,-0.028574,0.332804,-0.634726,2.184175,0.292819,0.272539,-1.550702,0.48983,-0.578413,-0.04829,-1.966648,0.239894,0.091694,-1.638022,0.116396,-0.815824,-1.264764,-0.10938,0.80569,1.370271,-1.040168,1.050058,0.748578,-0.797412,1.931282,1.598528,0.018196,-1.63334,-0.674678,0.012712,-0.138784,-0.12138,-0.310727,-2.01606,-0.661085,-0.75418,0.08789,0.774318,-0.078386,1.546032,1.311456,1.184646,0.339921,1.243231,-0.15043,0.639799,0.073246,0.349276,0
-1.981864,0.777001,3.595805,5.419693,0.01246,6.581591,-3.149602,1.934438,0.73354,-0.130673,0.975043,-1.754736,6.033383,0.819602,0.761097,-4.298912,1.343436,-1.6224,-0.178771,-5.503919,0.693151,0.241521,-4.588821,0.314904,-2.255338,-3.532836,-0.371436,2.194082,3.812655,-2.850273,2.841104,2.04344,-2.19078,5.350596,4.504388,0.021963,-4.528693,-1.904926,-0.008859,-0.424221,-0.33512,-0.89138,-5.634238,-1.800735,-2.080351,0.245876,2.143869,-0.21507,4.320156,3.602941,3.287101,0.949162,3.489049,-0.412929,1.758289,0.176451,0.962423,1
-0.155433,0.059855,0.25177,0.389715,0.004191,0.474014,-0.23119,0.145645,0.056022,-0.013971,0.063224,-0.111119,0.441058,0.054497,0.054661,-0.298058,0.103342,-0.1151,-0.026794,-0.411163,0.078708,0.023937,-0.339316,0.005797,-0.175447,-0.244867,-0.049353,0.159258,0.273035,-0.199082,0.203828,0.149986,-0.157706,0.388999,0.350366,0.013661,-0.342851,-0.134208,0.022621,-0.025029,-0.042617,-0.066607,-0.414571,-0.128094,-0.147136,0.016759,0.162284,-0.014205,0.280474,0.261119,0.237038,0.090184,0.230752,-0.040965,0.145003,0.018491,0.045957,0
-0.339685,0.150054,0.608992,0.934915,0.004605,1.08416,-0.543521,0.361316,0.099099,-0.030166,0.149935,-0.278124,1.020277,0.141882,0.115653,-0.748858,0.221389,-0.267174,-0.050862,-0.933054,0.121399,0.025382,-0.797011,0.044362,-0.384392,-0.616184,-0.039454,0.346174,0.63879,-0.490558,0.464982,0.320772,-0.358822,0.914502,0.749249,0.03097,-0.754661,-0.312255,-0.01489,-0.084594,-0.054649,-0.133046,-0.969177,-0.284661,-0.359425,0.028384,0.364304,-0.017594,0.732757,0.648186,0.551572,0.157134,0.583407,-0.074415,0.263936,0.015806,0.162431,1
-0.597115,0.233507,1.077591,1.644236,0.017023,1.975664,-0.928046,0.581708,0.212743,-0.031377,0.278355,-0.534881,1.824752,0.243363,0.238613,-1.294281,0.393586,-0.49434,-0.052825,-1.658768,0.216275,0.078334,-1.376184,0.089519,-0.682607,-1.060274,-0.125216,0.664637,1.146811,-0.853124,0.865743,0.6272,-0.666322,1.598715,1.349207,0.012586,-1.360599,-0.588464,-0.007372,-0.131326,-0.100546,-0.265457,-1.689302,-0.541474,-0.638826,0.084275,0.64401,-0.064329,1.310035,1.088598,0.987322,0.288366,1.053702,-0.132316,0.521038,0.044102,0.282951,0
-0.034073,0.003016,0.059119,0.082228,-0.005759,0.095216,-0.0503,0.02028,0.004974,-0.001076,0.013651,-0.020197,0.085062,0.000883,0.004169,-0.066272,0.018548,-0.017233,-0.003975,-0.087573,0.017756,0.010709,-0.061534,0.004848,-0.036966,-0.055983,-0.007608,0.035602,0.057496,-0.043189,0.039663,0.033885,-0.030374,0.075805,0.067769,-0.008901,-0.07639,-0.03867,-0.00141,-0.010404,-0.004696,-0.010338,-0.084918,-0.023051,-0.037013,-0.002548,0.030406,-0.001332,0.078711,0.056053,0.044198,0.018819,0.061727,-0.006993,0.018738,-0.003926,0.004712,0
-0.589006,0.227727,1.069304,1.637836,0.020964,1.940491,-0.93518,0.582938,0.228143,-0.056155,0.304575,-0.51212,1.808086,0.225685,0.216957,-1.28903,0.405915,-0.485046,-0.072279,-1.664294,0.20436,0.039916,-1.37713,0.081973,-0.683878,-1.047174,-0.13179,0.654753,1.129979,-0.832996,0.867345,0.649914,-0.630446,1.605784,1.374941,0.00743,-1.352725,-0.542451,0.026711,-0.107975,-0.119071,-0.278174,-1.680474,-0.554406,-0.62513,0.061613,0.647623,-0.071617,1.271554,1.059363,0.952904,0.285727,1.028405,-0.144859,0.534903,0.065228,0.292288,1
-4.4127,1.740129,8.017202,12.088379,0.042791,14.706771,-7.048254,4.313315,1.598973,-0.292251,2.144576,-3.89773,13.477066,1.843965,1.71694,-9.616882,3.030109,-3.587135,-0.427345,-12.311579,1.527962,0.543296,-10.260728,0.733119,-5.050663,-7.9246,-0.838767,4.929642,8.486852,-6.372276,6.373432,4.575998,-4.858337,11.952526,10.080013,0.067574,-10.13227,-4.271585,-0.036127,-0.898219,-0.751862,-1.970637,-12.601063,-4.030472,-4.636098,0.589854,4.766581,-0.460202,9.658018,8.052549,7.360287,2.14615,7.795258,-0.925618,3.923193,0.40368,2.149842,0
-6.163649,2.413612,11.198311,16.89774,0.043487,20.540658,-9.832883,6.028984,2.276177,-0.407505,3.001886,-5.477599,18.836841,2.555525,2.397723,-13.42559,4.16794,-5.028457,-0.54911,-17.209063,2.169949,0.785944,-14.300316,0.947264,-7.049706,-11.047161,-1.183342,6.849604,11.854491,-8.877104,8.917578,6.36061,-6.784277,16.672999,14.068321,0.088519,-14.130992,-5.919756,-0.028719,-1.30141,-1.053697,-2.76702,-17.565839,-5.587375,-6.46071,0.774522,6.651082,-0.665385,13.476365,11.262796,10.256554,2.946966,10.872177,-1.281736,5.475535,0.537603,3.02777,1
-0.013078,0.000184,0.025525,0.029372,-0.008283,0.04375,-0.024908,0.012704,0.000007,-0.008402,0.015875,-0.005029,0.045778,0.0146,0.007835,-0.030361,0.00656,-0.006027,-0.007767,-0.04076,0.006082,-0.001279,-0.03393,-0.006492,-0.015948,-0.025862,-0.003051,0.01478,0.026413,-0.02562,0.024133,0.012937,-0.013747,0.032138,0.031351,0.002184,-0.024849,-0.014952,-0.000435,-0.004037,-0.006325,-0.002294,-0.034542,-0.005146,-0.014922,0.00641,0.011058,-0.004846,0.033055,0.021658,0.025597,0.006581,0.022842,-0.00181,0.012365,-0.000574,0.006131,0
-0.001972,0.021979,0.022878,0.045187,-0.015411,0.05928,-0.046494,0.005051,0.019833,-0.008283,0.009828,-0.014533,0.050425,-0.000023,0.007369,-0.033797,0.026669,-0.011438,-0.015312,-0.049591,0.000653,0.013974,-0.027252,-0.001742,-0.028627,-0.024375,0.000682,0.02801,0.039054,-0.011194,0.033445,0.030656,-0.008432,0.049935,0.036938,0.003382,-0.047217,-0.018241,-0.008215,-0.013145,0.010152,-0.027625,-0.046501,-0.021361,-0.021257,-0.009759,0.008242,0.012638,0.041888,0.021825,0.020035,0.01105,0.013813,0.017612,-0.014196,-0.028023,-0.005726,0
-0.149172,0.054597,0.271618,0.397869,-0.008657,0.485948,-0.236673,0.142796,0.046734,-0.015985,0.074784,-0.129323,0.447001,0.060518,0.054926,-0.317057,0.102378,-0.114939,-0.014411,-0.410794,0.048986,0.017968,-0.335926,0.018294,-0.171325,-0.266085,-0.028292,0.161854,0.280135,-0.218571,0.212178,0.147505,-0.159885,0.390873,0.330815,0.001308,-0.333903,-0.145638,0.001262,-0.031138,-0.027855,-0.061958,-0.411546,-0.127543,-0.154672,0.019484,0.155607,-0.017388,0.327226,0.265947,0.240177,0.072203,0.255504,-0.031446,0.129867,0.012553,0.068417,0
-0.247149,0.087852,0.442288,0.671179,0.013589,0.793759,-0.372776,0.24124,0.098997,-0.010376,0.112548,-0.216212,0.742952,0.096643,0.089051,-0.53993,0.16283,-0.195538,0.001448,-0.693926,0.069159,0.04844,-0.57168,0.043201,-0.286812,-0.443104,-0.037607,0.284876,0.473291,-0.348114,0.344275,0.262316,-0.272732,0.663685,0.55673,-0.006115,-0.554711,-0.236103,-0.01452,-0.058102,-0.031524,-0.107688,-0.695468,-0.208943,-0.251336,0.02993,0.263442,-0.025951,0.521531,0.433872,0.404167,0.110354,0.423247,-0.046182,0.217204,0.029952,0.112143,0
-0.022377,0.009289,0.046053,0.064454,-0.009695,0.085632,-0.047892,0.022468,0.008411,-0.009126,0.020304,-0.017284,0.082158,0.016353,0.01222,-0.056315,0.018621,-0.016631,-0.010387,-0.074969,0.009019,0.003361,-0.059471,-0.003678,-0.031876,-0.046314,-0.004483,0.030403,0.051396,-0.039348,0.042811,0.028622,-0.025432,0.067203,0.058986,0.002587,-0.056088,-0.026789,-0.00212,-0.008369,-0.004856,-0.012788,-0.070072,-0.01905,-0.028432,0.004519,0.023035,-0.002473,0.060244,0.042873,0.043713,0.013101,0.041439,-0.00019,0.017145,-0.00525,0.009339,0
-0.321802,0.136355,0.579447,0.878484,0.003964,1.054246,-0.494914,0.318059,0.124844,-0.028383,0.157046,-0.271351,0.959716,0.125546,0.127602,-0.688128,0.215817,-0.257466,-0.026014,-0.887935,0.100831,0.034096,-0.742055,0.062952,-0.361936,-0.565661,-0.035494,0.365466,0.60122,-0.455868,0.446711,0.32838,-0.357934,0.856372,0.727889,-0.002962,-0.721205,-0.300439,-0.017096,-0.06957,-0.050279,-0.150293,-0.912077,-0.285402,-0.331868,0.048534,0.3426,-0.03846,0.693074,0.59227,0.536384,0.148013,0.556705,-0.067094,0.282016,0.014966,0.145109,0
-1.516409,0.538355,2.67364,3.954103,0.018664,4.846895,-2.320191,1.421725,0.548614,-0.086221,0.726425,-1.320891,4.392266,0.629851,0.572914,-3.12356,1.002207,-1.214322,-0.161257,-4.001079,0.561898,0.157002,-3.342886,0.223539,-1.634394,-2.509719,-0.287274,1.611029,2.793586,-2.107832,2.033608,1.48305,-1.619181,3.944748,3.285141,0.047581,-3.297333,-1.390278,-0.026505,-0.308676,-0.243248,-0.66415,-4.171811,-1.336698,-1.50521,0.149321,1.516407,-0.132943,3.176945,2.597195,2.413637,0.651308,2.538076,-0.311867,1.24902,0.159892,0.733353,1
-0.025376,0.019627,0.057619,0.088713,-0.012137,0.113957,-0.066316,0.026515,0.017845,-0.009564,0.02156,-0.026618,0.104726,0.014129,0.014757,-0.072541,0.03025,-0.024188,-0.013613,-0.097203,0.009548,0.009531,-0.073106,-0.000961,-0.044172,-0.058098,-0.004453,0.042626,0.069046,-0.0442,0.055958,0.041875,-0.031178,0.091905,0.076581,0.003217,-0.079673,-0.034515,-0.004907,-0.012989,-0.000335,-0.024689,-0.093832,-0.03093,-0.037812,-0.000208,0.029522,0.002848,0.078344,0.055393,0.053116,0.017901,0.050426,0.005119,0.014035,-0.014141,0.008589,0
0.021126,-0.006515,0.081291,0.092288,-0.008478,0.117299,-0.031604,0.015606,0.030739,-0.011493,0.023657,-0.014986,0.135189,0.023207,-0.000387,-0.04306,0.048635,-0.02608,-0.008822,-0.088874,0.028321,0.002772,-0.073333,0.020383,-0.063888,-0.056347,0.001996,0.009816,0.065838,-0.030924,0.038486,0.038302,-0.020694,0.050253,0.070991,0.006541,-0.084932,-0.055205,0.022165,-0.023515,0.052539,0.005112,-0.146517,-0.0284,-0.051022,0.012602,0.019543,0.025389,0.05152,0.092241,0.048469,-0.003805,0.051929,-0.023715,0.068355,0.012011,0.037422,0
0.021126,-0.006515,0.081291,0.092288,-0.008478,0.117299,-0.031604,0.015606,0.030739,-0.011493,0.023657,-0.014986,0.135189,0.023207,-0.000387,-0.04306,0.048635,-0.02608,-0.008822,-0.088874,0.028321,0.002772,-0.073333,0.020383,-0.063888,-0.056347,0.001996,0.009816,0.065838,-0.030924,0.038486,0.038302,-0.020694,0.050253,0.070991,0.006541,-0.084932,-0.055205,0.022165,-0.023515,0.052539,0.005112,-0.146517,-0.0284,-0.051022,0.012602,0.019543,0.025389,0.05152,0.092241,0.048469,-0.003805,0.051929,-0.023715,0.068355,0.012011,0.037422,0
-0.751398,0.293634,1.380177,2.06329,-0.005695,2.514869,-1.205855,0.741909,0.278599,-0.052305,0.374048,-0.661718,2.272664,0.320969,0.282884,-1.637337,0.510627,-0.61815,-0.060238,-2.094534,0.263847,0.101759,-1.740933,0.108205,-0.853086,-1.353075,-0.138569,0.845444,1.442846,-1.083915,1.097177,0.780258,-0.836361,2.034851,1.716286,0.000675,-1.720656,-0.722882,-0.008109,-0.145628,-0.129118,-0.321749,-2.147241,-0.685577,-0.794237,0.102456,0.819145,-0.077067,1.640189,1.382217,1.239167,0.373742,1.318573,-0.168043,0.665833,0.060474,0.378704,0
-0.070998,0.020907,0.124155,0.162267,-0.007024,0.189212,-0.09938,0.058668,0.016858,-0.019598,0.029082,-0.060337,0.169551,0.017872,0.020208,-0.116535,0.053662,-0.038553,0.001307,-0.174043,0.004435,0.013042,-0.130637,0.009154,-0.073354,-0.11159,-0.022969,0.052732,0.101398,-0.10037,0.086347,0.050188,-0.061705,0.157625,0.131292,-0.004654,-0.13962,-0.067722,-0.004396,-0.013804,-0.022721,-0.00976,-0.162171,-0.043522,-0.068567,0.01052,0.063084,0.001958,0.132098,0.107192,0.082828,0.029983,0.099196,-0.016118,0.051135,0.006657,0.02953,0
-0.473979,0.180807,0.859539,1.286926,0.008714,1.56811,-0.754071,0.453726,0.164512,-0.036899,0.226442,-0.407351,1.426353,0.188562,0.17954,-1.019759,0.317982,-0.381704,-0.03951,-1.317519,0.169381,0.068128,-1.099003,0.065786,-0.529625,-0.835706,-0.093535,0.516987,0.907985,-0.68026,0.691683,0.481666,-0.50909,1.269161,1.06588,0.000317,-1.074699,-0.458292,0.001088,-0.101446,-0.0808,-0.215823,-1.344432,-0.424396,-0.50877,0.062806,0.508203,-0.051674,1.03681,0.862316,0.784569,0.231257,0.836226,-0.093913,0.419847,0.049815,0.216786,0
-2.325926,0.907592,4.219696,6.356882,0.007669,7.723976,-3.696188,2.267174,0.854353,-0.151388,1.134263,-2.048681,7.081815,0.957152,0.888856,-5.050864,1.571354,-1.893651,-0.207084,-6.472902,0.815974,0.298026,-5.382675,0.363875,-2.653925,-4.152725,-0.444447,2.577796,4.47075,-3.350277,3.349485,2.403138,-2.560622,6.268017,5.287584,0.024313,-5.322862,-2.238686,-0.011579,-0.489702,-0.396008,-1.037534,-6.606832,-2.106915,-2.44383,0.292992,2.512528,-0.251472,5.067345,4.236752,3.852192,1.11694,4.102637,-0.486244,2.055812,0.208062,1.12785,0
-2.990778,1.185623,5.460563,8.226798,0.009102,10.019987,-4.790063,2.935947,1.089553,-0.189453,1.454949,-2.670842,9.173567,1.229391,1.17857,-6.501468,2.032627,-2.444857,-0.290992,-8.405112,1.081288,0.41456,-6.9452,0.492321,-3.407344,-5.387091,-0.583019,3.316125,5.784674,-4.320192,4.324089,3.099038,-3.311553,8.14984,6.845685,0.036566,-6.927992,-2.8706,-0.00882,-0.625004,-0.540451,-1.34455,-8.545755,-2.688309,-3.158991,0.380482,3.250234,-0.316447,6.547524,5.485638,4.990987,1.486531,5.288634,-0.638765,2.673869,0.268073,1.485248,1
-1.455758,0.567293,2.663253,3.9478,0.058284,4.864502,-2.301048,1.4083,0.544521,-0.07572,0.687793,-1.26913,4.424304,0.597892,0.553511,-3.164943,1.013331,-1.194749,-0.132187,-4.051872,0.517657,0.163959,-3.364757,0.220531,-1.637383,-2.602742,-0.276859,1.615178,2.810449,-2.085045,2.107034,1.488872,-1.579532,3.933042,3.277585,-0.012206,-3.323369,-1.404076,-0.00413,-0.325841,-0.240574,-0.639189,-4.129265,-1.315096,-1.525224,0.150742,1.568471,-0.171884,3.140654,2.63886,2.416479,0.687757,2.538417,-0.319007,1.296228,0.119722,0.684567,1
-0.570725,0.217486,1.031017,1.555976,0.003742,1.879423,-0.898217,0.551533,0.218486,-0.038506,0.278336,-0.498846,1.734448,0.238537,0.218329,-1.237461,0.378,-0.46489,-0.047441,-1.581046,0.187014,0.075155,-1.322787,0.08829,-0.645975,-1.015807,-0.114508,0.634813,1.098152,-0.82462,0.820463,0.587405,-0.630006,1.530738,1.290546,0.005043,-1.301295,-0.549817,-0.001976,-0.125551,-0.09929,-0.250142,-1.613702,-0.516662,-0.604368,0.072123,0.611466,-0.058637,1.227932,1.032694,0.947622,0.273718,1.003909,-0.114123,0.498886,0.05463,0.269225,1
-0.316957,0.145622,0.596369,0.891869,-0.002975,1.051171,-0.520691,0.339082,0.099189,-0.016803,0.149126,-0.274728,0.983068,0.13378,0.109375,-0.706125,0.209743,-0.2531,-0.055474,-0.90133,0.114696,0.033371,-0.770634,0.045124,-0.373783,-0.596759,-0.04785,0.339466,0.611043,-0.470802,0.464458,0.301786,-0.347876,0.88264,0.725408,0.030275,-0.72493,-0.312799,-0.021098,-0.077458,-0.056467,-0.138202,-0.920398,-0.278323,-0.332968,0.030192,0.351219,-0.017353,0.698843,0.618667,0.522314,0.151931,0.574578,-0.076473,0.262156,0.021038,0.158449,1
-1.257315,0.499663,2.314127,3.455276,0.003824,4.219721,-2.015636,1.246831,0.471851,-0.06803,0.628278,-1.12579,3.868777,0.514821,0.48648,-2.740444,0.859113,-1.044801,-0.138517,-3.531735,0.461011,0.165244,-2.934799,0.203359,-1.450392,-2.266904,-0.256568,1.405046,2.449775,-1.830967,1.839781,1.307923,-1.406719,3.459791,2.89924,0.026297,-2.891319,-1.227003,-0.01686,-0.268121,-0.219993,-0.590654,-3.602817,-1.154605,-1.315611,0.161057,1.3764,-0.120776,2.770124,2.296724,2.087029,0.601579,2.251514,-0.291102,1.131506,0.124126,0.62376,1
-0.046972,0.078342,0.176885,0.211278,-0.002692,0.250143,-0.17545,0.144721,0.014088,0.026275,0.012023,-0.153977,0.285723,0.00876,0.039148,-0.197476,0.096152,-0.043836,0.014471,-0.185205,0.020562,0.018346,-0.148324,-0.014649,-0.119723,-0.086068,-0.038653,0.086226,0.187986,-0.04946,0.111559,0.046118,-0.103564,0.198637,0.166525,0.043726,-0.168886,-0.0614,-0.015054,0.050621,-0.006627,-0.024285,-0.264978,-0.080495,-0.117028,-0.006139,0.093423,-0.07409,0.178724,0.138935,0.157525,0.067283,0.162254,-0.045086,0.111715,0.01786,-0.02009,0
-0.046054,0.031306,0.135395,0.172011,-0.007445,0.227769,-0.110394,0.064865,0.030127,0.004227,0.013727,-0.085744,0.19177,0.017544,0.015494,-0.167243,0.038626,-0.070072,-0.002006,-0.188687,0.033124,-0.004789,-0.17416,0.01483,-0.077394,-0.110434,-0.014476,0.048993,0.102907,-0.112184,0.088765,0.088877,-0.062901,0.189504,0.154281,-0.026366,-0.184612,-0.062045,0.0199,-0.007225,-0.004514,-0.048539,-0.203804,-0.012729,-0.06151,0.009012,0.084207,-0.002296,0.13661,0.089729,0.124032,0.048613,0.136868,-0.016909,0.044832,-0.010536,0.036663,0
-0.397114,0.151404,0.72548,1.083638,-0.003909,1.313989,-0.627271,0.386442,0.146405,-0.023956,0.194613,-0.349083,1.208586,0.164045,0.147268,-0.864345,0.267957,-0.320182,-0.034493,-1.10784,0.135604,0.05491,-0.921582,0.059952,-0.451271,-0.709432,-0.076787,0.442628,0.762649,-0.573497,0.571312,0.4069,-0.437773,1.07,0.901926,0.001557,-0.912299,-0.392365,0.00124,-0.08455,-0.071662,-0.176305,-1.121792,-0.358462,-0.417841,0.049843,0.427801,-0.0446,0.866589,0.72511,0.658968,0.190147,0.702721,-0.084156,0.349622,0.035543,0.190592,0
-1.017612,0.399664,1.83375,2.773043,0.010555,3.377199,-1.61059,0.996766,0.379482,-0.059095,0.485324,-0.892983,3.100174,0.412815,0.383805,-2.190565,0.688931,-0.828873,-0.097753,-2.822099,0.363427,0.127934,-2.344392,0.156866,-1.172588,-1.815207,-0.195825,1.125025,1.947338,-1.459733,1.462116,1.041239,-1.116837,2.725415,2.316533,0.027267,-2.323695,-0.971867,0.021963,-0.205487,-0.166672,-0.46299,-2.878612,-0.92475,-1.052426,0.125082,1.102482,-0.10318,2.201454,1.857978,1.674895,0.501739,1.770192,-0.216932,0.907216,0.101194,0.47178,1
-0.065809,0.027625,0.115241,0.160402,-0.006848,0.194878,-0.098426,0.059649,0.021751,-0.021901,0.035435,-0.056585,0.182901,0.029726,0.026905,-0.131112,0.055254,-0.043988,-0.000658,-0.174538,0.014429,0.005936,-0.142777,0.0117,-0.066051,-0.108037,-0.022114,0.058333,0.108003,-0.093089,0.0911,0.059938,-0.062786,0.153394,0.135073,0.009422,-0.117394,-0.067663,-0.006445,-0.006287,-0.017309,-0.012746,-0.153453,-0.038665,-0.059696,0.006673,0.063546,0.000266,0.122243,0.102966,0.086949,0.024896,0.094114,-0.004143,0.053622,0.010637,0.035337,0
-0.029711,0.006819,0.055757,0.074823,-0.008173,0.099189,-0.05137,0.028903,0.006152,-0.00949,0.02403,-0.019679,0.096489,0.021447,0.014343,-0.066685,0.017844,-0.019694,-0.009253,-0.08712,0.011918,0.000832,-0.07256,-0.003892,-0.035004,-0.055646,-0.006151,0.033243,0.058453,-0.049534,0.048116,0.030091,-0.032125,0.076978,0.069271,0.00261,-0.0631,-0.030898,-0.000576,-0.007553,-0.009207,-0.009803,-0.081971,-0.020218,-0.032382,0.008547,0.029092,-0.006701,0.069429,0.051904,0.05304,0.014514,0.052164,-0.005293,0.02716,0.00095,0.014301,0
-0.021394,0.003459,0.040624,0.052146,-0.008232,0.071438,-0.038156,0.020838,0.003073,-0.008938,0.019949,-0.012391,0.071146,0.018035,0.011046,-0.048441,0.012204,-0.012817,-0.00852,-0.063949,0.008995,-0.000228,-0.053221,-0.005184,-0.025468,-0.040734,-0.004633,0.024,0.042426,-0.037603,0.036125,0.021533,-0.02291,0.054605,0.050315,0.002294,-0.043894,-0.022941,-0.000482,-0.005783,-0.007728,-0.006037,-0.058212,-0.01269,-0.023656,0.007465,0.020057,-0.005751,0.051215,0.03683,0.039402,0.010586,0.037509,-0.003543,0.019747,0.000166,0.010196,0
